dataset,split,seed,method,run_dir,interval_path,exists,size_bytes,sha1_fast,choices_cp_subdir,picked_component,choices_match
kiba,cold_drug,3,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed3/pred_intervals_test_tc_sc.csv.gz,True,3909193,39c96d24fc56e92822bb6b92b864253381ad0bdb,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_drug,3,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed3/pred_intervals_test_wsc_B.csv.gz,True,3907144,68bcdae1eb71c47bb3db05cc64bfed0753e390b5,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_drug,4,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,314865,ca4903fc05039c8869d2d8158037a4da1d7255c7,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_drug,4,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4/cp_local_autosel_target_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,316771,be9213fe51264364e0475098d11b4e861d997633,,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,
kiba,cold_drug,4,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4/cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p02/pred_intervals_test.csv.gz,True,298421,17317ce2c1a7ff41b16bd2cd282d5969feec4aa3,cp_local_autosel_target_k240_m50_gamma0_alpha0p02,cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p02,False
kiba,cold_drug,4,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,298421,4e1c24c7873436fe7fbad9532dad8e977eab6c7e,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_drug,4,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4/pred_intervals_test_tc_sc.csv.gz,True,3909761,5c09e5a90de35a4eba8e04387ffa5a03511da037,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_drug,4,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_drug_seed4/pred_intervals_test_wsc_B.csv.gz,True,3908936,700615c500edfcff530169494ae80770d856f20d,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_pair,0,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,317736,bcf99765c6befe603145d8132412c12fddfe2f4e,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_pair,0,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0/cp_local_autosel_target_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,297756,a8e3c066e6a06720ef272e5ec7093218be291ed7,,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,
kiba,cold_pair,0,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0/cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,297756,cfeb3cf8bc4ae46fe79ff3854157bc33e7ee5255,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p1,False
kiba,cold_pair,0,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,313922,a771d72c7c333fa499601e762a163711124d5dfc,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_pair,0,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0/pred_intervals_test_tc_sc.csv.gz,True,354534,ee1ca64e2ab3a230d5b5f7fb136a5f1785e40d38,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_pair,0,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed0/pred_intervals_test_wsc_B.csv.gz,True,354747,86203ba3b9efd4dca0fbabd55194a1fb6c9356a3,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_pair,1,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,318978,1e4473c85c0500ffa820ca5ab8b435759d2dbf5c,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_pair,1,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1/cp_local_autosel_target_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,319192,c084f89b648ad86608139da023ce5d9c4669ba86,,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,
kiba,cold_pair,1,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1/cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,319192,a5ec4183db2d971f37251faeb5e6a7c1f00bbe38,cp_local_autosel_target_k120_m50_gamma0_alpha0p05,cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p1,False
kiba,cold_pair,1,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,315971,4e8bd94c8b665a04899f0eb1f12917abc433d500,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_pair,1,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1/pred_intervals_test_tc_sc.csv.gz,True,355255,613be1028e0478d08c7297d1a7ddc9bc8a3d1fbe,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_pair,1,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed1/pred_intervals_test_wsc_B.csv.gz,True,355530,35913e5a05d6575346a8adab7722713f63201a7b,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_pair,2,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,315385,6550dda631e38fe87851e5d3d010e8537143beff,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_pair,2,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2/cp_local_autosel_target_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,315872,c33532913ef005b4a7ecf7bb87c59a803ddddc5f,,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,
kiba,cold_pair,2,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2/cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05/pred_intervals_test.csv.gz,True,315637,ad86faf98afb57fa25a298a78991e5f0088f5119,cp_local_autosel_target_k30_m50_gamma0_alpha0p1,cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05,False
kiba,cold_pair,2,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,315637,477f8dfed6fd746ee57d34b8c9a0127827f0a38b,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_pair,2,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2/pred_intervals_test_tc_sc.csv.gz,True,354472,c69733a736f1c5364b116eea793704c082231f9a,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_pair,2,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed2/pred_intervals_test_wsc_B.csv.gz,True,354873,8a7e8b541c033ded14b605355df2324b4931e2c0,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_pair,3,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,317490,4a8cc96a6394eb2546968f73020838cc665f9361,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_pair,3,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3/cp_local_autosel_target_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,298210,bb46f98eebb07d020bceed9d3706f22868d6728d,,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,
kiba,cold_pair,3,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3/cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p05/pred_intervals_test.csv.gz,True,297769,f9d2bba0e7716ef76b91c03e53375782d75bbf8c,cp_local_autosel_target_k240_m50_gamma0_alpha0p05,cp_local_constrained_lcb_target_aacomp_k240_m50_gamma0_alpha0p05,False
kiba,cold_pair,3,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,297769,b0cf5c7ba9af9f604979fdbc121c55eb87732b92,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_pair,3,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3/pred_intervals_test_tc_sc.csv.gz,True,353539,b6c34cd86e7ebd2dbeeb606b6581e0a7f008f781,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_pair,3,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed3/pred_intervals_test_wsc_B.csv.gz,True,353943,2c0ed8305a012448a56c0e6152e35a8089ef7cd1,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_pair,4,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,318014,adfaffa1ad54a1ac2a0e80e820b8e560943026f3,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_pair,4,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4/cp_local_autosel_target_k60_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,319652,91577f73b8cdba39c090e8ed94caf2a0c3b6f37f,,cp_local_autosel_target_k60_m50_gamma0_alpha0p1,
kiba,cold_pair,4,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4/cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05/pred_intervals_test.csv.gz,True,318468,6e778af3016b8507f9c2de4105c57da0b95364b1,cp_local_autosel_target_k60_m50_gamma0_alpha0p05,cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05,False
kiba,cold_pair,4,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,318468,9c3b2be10d32be03399961e70acebb813ad48ebd,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_pair,4,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4/pred_intervals_test_tc_sc.csv.gz,True,355767,75624668a2c19093ad19a81a25aea54681a9e729,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_pair,4,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_pair_seed4/pred_intervals_test_wsc_B.csv.gz,True,356031,4b1f95838bc5c47984a7c92a98c490fda67d3ab7,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_target,0,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,307587,2dab1127e5f09a06df627d1ba5781e6d62387fe8,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_target,0,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0/cp_local_autosel_target_k120_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,304748,0394e095d3c07dd3a08436c37a30cae3dc7bb8a7,,cp_local_autosel_target_k120_m50_gamma0_alpha0p1,
kiba,cold_target,0,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0/cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,307573,6c3f485e8ce686e2822fad489849647c02ba8d45,cp_local_autosel_target_k120_m50_gamma0_alpha0p02,cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1,False
kiba,cold_target,0,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,309564,a0c00bef6846afceb47b9ce90d70368ea80d8586,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_target,0,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0/pred_intervals_test_tc_sc.csv.gz,True,1460220,e0819a9ca84d5f76d4df7c14595ec71f4a89cc85,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_target,0,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed0/pred_intervals_test_wsc_B.csv.gz,True,1460196,9c6bbe9fcaae51a39db4038299c7ffd483d9b485,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_target,1,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,316363,e9c5b29eb11983636b4cfb3d5d6a7a96182d7b25,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_target,1,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1/cp_local_autosel_target_k120_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,315506,99ab596066157c309a11b55fc5806eaca77dd8ce,,cp_local_autosel_target_k120_m50_gamma0_alpha0p1,
kiba,cold_target,1,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1/cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05/pred_intervals_test.csv.gz,True,316328,b08d9639bc9deae1736d947aadad2130df57d767,cp_local_autosel_target_k120_m50_gamma0_alpha0p02,cp_local_constrained_lcb_target_aacomp_k60_m50_gamma0_alpha0p05,False
kiba,cold_target,1,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,317292,4c462cebf25d9abaf6cb6d2192a416f5095ee411,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_target,1,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1/pred_intervals_test_tc_sc.csv.gz,True,1470918,477f8b8d777d758b4f0e40d1d36f94ef2fb394fe,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_target,1,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed1/pred_intervals_test_wsc_B.csv.gz,True,1470530,62a83ec872ebeea5e67316bdfccadd251053afee,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_target,2,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,316113,58083da33e37ace9502d74a522383968fbab9256,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_target,2,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2/cp_local_autosel_target_k30_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,315511,3481ea295cac93771bb39f7ab859c7f58f0e2d5c,,cp_local_autosel_target_k30_m50_gamma0_alpha0p1,
kiba,cold_target,2,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2/cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,315511,528be65ed961fdde74ed663217f0737ca64878fd,cp_local_autosel_target_k60_m50_gamma0_alpha0p05,cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1,False
kiba,cold_target,2,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,316359,3f3e7d18f2614c3434d9ab3d42c5e90ccbd506bb,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_target,2,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2/pred_intervals_test_tc_sc.csv.gz,True,1472531,6fd0120eff38837b49f4ad253c91af396109a7a0,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_target,2,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed2/pred_intervals_test_wsc_B.csv.gz,True,1472375,ef615225e1929363ba61c04ccfea249b13676493,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_target,3,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,311667,bdaac6148fa9f631ae1532e36ee7d9133d025230,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_target,3,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3/cp_local_autosel_target_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,300866,2b0615110a3df051ac04a157e3a9e3197d108b8c,,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,
kiba,cold_target,3,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3/cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,314713,744daf42de79cba2c692c77f9bacc81ac23cffdb,cp_local_autosel_target_k60_m50_gamma0_alpha0p05,cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1,False
kiba,cold_target,3,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,311750,92e8561cbdaf9b20ed7fb552a7e516090152e54d,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_target,3,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3/pred_intervals_test_tc_sc.csv.gz,True,1464694,82d77d3507c04233be20cd53be36b83d1d85ba89,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_target,3,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed3/pred_intervals_test_wsc_B.csv.gz,True,1471978,145a195a56d418178ec9fc9b33e4ff2a777ebf98,,pred_intervals_test_wsc_B.csv.gz,
kiba,cold_target,4,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,315853,770811bbe74df71b954664183ec6efc162e1d291,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,cold_target,4,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4/cp_local_autosel_target_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,302427,75dfcb24f0ae8599caeb64a558f1b5b0a5fb2b77,,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,
kiba,cold_target,4,CAS-LCB,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4/cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,316618,ffbd18d716e70eb5e5aeb833b66a575b9e328c33,cp_local_autosel_target_k120_m50_gamma0_alpha0p05,cp_local_constrained_lcb_target_aacomp_k30_m50_gamma0_alpha0p1,False
kiba,cold_target,4,CAS-LCB-Bonf,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4/cp_constrained_bonf_C17_delta0p05/pred_intervals_test.csv.gz,True,317741,6d72378225502f9782a183d55df27bd104740811,,cp_constrained_bonf_C17_delta0p05,
kiba,cold_target,4,TC-SC,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4/pred_intervals_test_tc_sc.csv.gz,True,1471327,838cddcda75aea41937b06eb7c4c75286c6ea2dc,,pred_intervals_test_tc_sc.csv.gz,
kiba,cold_target,4,WSC-B,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4,runs/2025-12-23_deepdta_points/deepdta_point_kiba_cold_target_seed4/pred_intervals_test_wsc_B.csv.gz,True,1469351,848668685fd64d1f21f1456ebb270e9965c1c2e5,,pred_intervals_test_wsc_B.csv.gz,
kiba,random,0,Fixed,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0/cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1/pred_intervals_test.csv.gz,True,317814,2a23c2de2c549ab01a21cead86fbec568ee346cd,,cp_local_target_tfidf_k60_m200_gamma0p0_alpha0p1,
kiba,random,0,NaiveAutoSel,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0,runs/2025-12-23_deepdta_points/deepdta_point_kiba_random_seed0/cp_local_autosel_target_k240_m50_gamma0_alpha0p1/pred_intervals_test.csv.gz,True,298782,68d590e451d970476a88aba2228b803275b26930,,cp_local_autosel_target_k240_m50_gamma0_alpha0p1,
